seed_id,city,task_id,strategy,success,n_selected,p_commit,p_deliv,shortfall,ocr,unused_deliv,pool_fraction
0,City-C,T3,Q20,1.0,4,1252.1064489172743,1517.9739733823662,0.0,0.0,517.9739733823662,0.006153846153846154
0,City-C,T3,Q30,1.0,3,1082.2449086765528,1088.282488888991,0.0,0.0,88.28248888899111,0.004615384615384616
0,City-C,T4,S1_CapRR,0.0,1,737.04618,558.1430025391173,141.85699746088267,0.24272994327286618,0.0,0.0015384615384615385
0,City-C,T4,S4_GlobalCalib,1.0,2,960.9141251787518,910.2737445445449,0.0,0.05270021462613696,210.2737445445449,0.003076923076923077
0,City-C,T4,S7_Isotonic,1.0,2,987.7292249720588,910.2737445445449,0.0,0.07841772671017702,210.2737445445449,0.003076923076923077
0,City-C,T4,S8_ConformalLCB,1.0,2,854.7825272098834,910.2737445445449,0.0,0.0,210.2737445445449,0.003076923076923077
0,City-C,T4,Q05,1.0,3,823.6096812628908,1353.7992993994078,0.0,0.0,653.7992993994078,0.004615384615384616
0,City-C,T4,Q10,1.0,3,952.8748432797569,1353.7992993994078,0.0,0.0,653.7992993994078,0.004615384615384616
0,City-C,T4,Q20,1.0,2,774.8352267670872,910.2737445445449,0.0,0.0,210.2737445445449,0.003076923076923077
0,City-C,T4,Q30,1.0,2,852.9546156222391,910.2737445445449,0.0,0.0,210.2737445445449,0.003076923076923077
0,City-C,T5,S1_CapRR,0.0,2,1266.8365755,592.3631032532845,207.63689674671548,0.5324076406465543,0.0,0.003076923076923077
0,City-C,T5,S4_GlobalCalib,0.0,2,839.2535328758773,592.3631032532845,207.63689674671548,0.2941786003289986,0.0,0.003076923076923077
0,City-C,T5,S7_Isotonic,0.0,2,850.82081323646,592.3631032532845,207.63689674671548,0.30377455036627665,0.0,0.003076923076923077
0,City-C,T5,S8_ConformalLCB,1.0,3,1049.430493114556,1037.6634827374874,0.0,0.011212758209594054,237.66348273748736,0.004615384615384616
0,City-C,T5,Q05,1.0,4,916.5315744197537,1419.7392130395876,0.0,0.0,619.7392130395876,0.006153846153846154
0,City-C,T5,Q10,1.0,3,833.7445644163405,1037.6634827374874,0.0,0.0,237.66348273748736,0.004615384615384616
0,City-C,T5,Q20,1.0,3,979.6958627341612,1037.6634827374874,0.0,0.0,237.66348273748736,0.004615384615384616
0,City-C,T5,Q30,1.0,3,1084.0824513230873,1037.6634827374874,0.0,0.042818669861270336,237.66348273748736,0.004615384615384616
1,City-A,T1,S1_CapRR,1.0,2,1293.3561519999998,1023.6738565856242,0.0,0.20851355985537978,123.67385658562421,0.0025
1,City-A,T1,S4_GlobalCalib,1.0,3,1247.3657598477967,1327.2725680568187,0.0,0.0,427.2725680568187,0.00375
1,City-A,T1,S7_Isotonic,1.0,3,1244.270292239672,1507.9544181174438,0.0,0.0,607.9544181174438,0.00375
1,City-A,T1,S8_ConformalLCB,1.0,3,1095.4422056040405,1327.2725680568187,0.0,0.0,427.2725680568187,0.00375
1,City-A,T1,Q05,1.0,4,1003.1367609156141,1811.5531295886383,0.0,0.0,911.5531295886383,0.005
1,City-A,T1,Q10,1.0,4,1149.251039404852,1811.5531295886383,0.0,0.0,911.5531295886383,0.005
1,City-A,T1,Q20,1.0,3,1017.2986920536307,1327.2725680568187,0.0,0.0,427.2725680568187,0.00375
1,City-A,T1,Q30,1.0,3,1121.8458218703443,1327.2725680568187,0.0,0.0,427.2725680568187,0.00375
1,City-A,T2,S1_CapRR,1.0,3,1889.6612019999998,1365.021169107098,0.0,0.2776370877158443,65.0211691070981,0.00375
1,City-A,T2,S4_GlobalCalib,1.0,4,1651.4699875633373,1795.1884518251804,0.0,0.0,495.18845182518044,0.005
1,City-A,T2,S7_Isotonic,1.0,3,1307.3776736957948,1430.5978934542336,0.0,0.0,130.5978934542336,0.00375
1,City-A,T2,S8_ConformalLCB,1.0,4,1460.2037767517568,1795.1884518251804,0.0,0.0,495.18845182518044,0.005
1,City-A,T2,Q05,1.0,6,1430.0333037254622,2534.9387405024663,0.0,0.0,1234.9387405024663,0.0075
1,City-A,T2,Q10,1.0,5,1397.1085232547616,2168.6796966762563,0.0,0.0,868.6796966762563,0.00625
1,City-A,T2,Q20,1.0,4,1323.4542233636598,1795.1884518251804,0.0,0.0,495.18845182518044,0.005
1,City-A,T2,Q30,1.0,4,1458.2110892885576,1795.1884518251804,0.0,0.0,495.18845182518044,0.005
1,City-A,T3,S1_CapRR,0.0,2,1138.1160166,554.7789633085204,445.22103669147964,0.5125462121464003,0.0,0.0025
1,City-A,T3,S4_GlobalCalib,1.0,3,1099.5887227864177,1007.0737441460253,0.0,0.08413598350295412,7.073744146025319,0.00375
1,City-A,T3,S7_Isotonic,1.0,3,1097.0739309856672,1007.0737441460252,0.0,0.08203657410652462,7.073744146025206,0.00375
1,City-A,T3,S8_ConformalLCB,1.0,4,1231.7926944113512,1383.2796800323742,0.0,0.0,383.27968003237424,0.005
1,City-A,T3,Q05,1.0,5,1070.2426100763832,1703.6627089311146,0.0,0.0,703.6627089311146,0.00625
